date,city,petrol_price,diesel_price
2022-09-22,Bengaluru,95.02,87.16
2022-09-23,Bengaluru,94.94,87.1
2022-09-24,Bengaluru,94.86,87.03
2022-09-25,Bengaluru,94.8,86.97
2022-09-26,Bengaluru,94.72,86.9
2022-09-27,Bengaluru,94.65,86.84
2022-09-28,Bengaluru,94.57,86.76
2022-09-29,Bengaluru,94.49,86.69
2022-09-30,Bengaluru,94.4,86.61
2022-10-01,Bengaluru,94.33,86.55
2022-10-02,Bengaluru,94.26,86.49
2022-10-03,Bengaluru,94.19,86.42
2022-10-04,Bengaluru,94.12,86.36
2022-10-05,Bengaluru,94.04,86.28
2022-10-06,Bengaluru,93.95,86.21
2022-10-07,Bengaluru,93.88,86.14
2022-10-08,Bengaluru,93.8,86.08
2022-10-09,Bengaluru,93.73,86.01
2022-10-10,Bengaluru,93.66,85.95
2022-10-11,Bengaluru,93.59,85.88
2022-10-12,Bengaluru,93.51,85.81
2022-10-13,Bengaluru,93.44,85.75
2022-10-14,Bengaluru,93.37,85.69
2022-10-15,Bengaluru,93.29,85.62
2022-10-16,Bengaluru,93.22,85.55
2022-10-17,Bengaluru,93.15,85.49
2022-10-18,Bengaluru,93.08,85.43
2022-10-19,Bengaluru,93.01,85.37
2022-10-20,Bengaluru,92.93,85.29
2022-10-21,Bengaluru,92.87,85.24
2022-10-22,Bengaluru,92.78,85.16
2022-10-23,Bengaluru,92.76,85.14
2022-10-24,Bengaluru,92.75,85.13
2022-10-25,Bengaluru,92.75,85.14
2022-10-26,Bengaluru,92.75,85.13
2022-10-27,Bengaluru,92.74,85.12
2022-10-28,Bengaluru,92.72,85.11
2022-10-29,Bengaluru,92.72,85.11
2022-10-30,Bengaluru,92.71,85.1
2022-10-31,Bengaluru,92.7,85.09
2022-11-01,Bengaluru,92.68,85.07
2022-11-02,Bengaluru,89.69,82.38
2022-11-03,Bengaluru,89.7,82.39
2022-11-04,Bengaluru,89.72,82.4
2022-11-05,Bengaluru,89.73,82.42
2022-11-06,Bengaluru,89.74,82.43
2022-11-07,Bengaluru,89.74,82.43
2022-11-08,Bengaluru,89.75,82.44
2022-11-09,Bengaluru,89.76,82.44
2022-11-10,Bengaluru,89.77,82.46
2022-11-11,Bengaluru,89.79,82.47
2022-11-12,Bengaluru,89.8,82.48
2022-11-13,Bengaluru,89.8,82.48
2022-11-14,Bengaluru,89.82,82.5
2022-11-15,Bengaluru,89.84,82.52
2022-11-16,Bengaluru,89.85,82.52
2022-11-17,Bengaluru,89.84,82.52
2022-11-18,Bengaluru,89.85,82.53
2022-11-19,Bengaluru,89.87,82.54
2022-11-20,Bengaluru,89.89,82.56
2022-11-21,Bengaluru,89.9,82.57
2022-11-22,Bengaluru,89.9,82.58
2022-11-23,Bengaluru,89.91,82.59
2022-11-24,Bengaluru,89.93,82.6
2022-11-25,Bengaluru,89.94,82.61
2022-11-26,Bengaluru,89.95,82.62
2022-11-27,Bengaluru,89.96,82.63
2022-11-28,Bengaluru,89.97,82.64
2022-11-29,Bengaluru,89.97,82.64
2022-11-30,Bengaluru,89.99,82.66
2022-12-01,Bengaluru,90.0,82.66
2022-12-02,Bengaluru,90.01,82.67
2022-12-03,Bengaluru,90.02,82.69
2022-12-04,Bengaluru,90.05,82.71
2022-12-05,Bengaluru,90.05,82.71
2022-12-06,Bengaluru,90.07,82.73
2022-12-07,Bengaluru,90.08,82.74
2022-12-08,Bengaluru,90.09,82.75
2022-12-09,Bengaluru,90.12,82.78
2022-12-10,Bengaluru,90.13,82.79
2022-12-11,Bengaluru,90.16,82.81
2022-12-12,Bengaluru,90.16,82.82
2022-12-13,Bengaluru,90.17,82.82
2022-12-14,Bengaluru,90.19,82.84
2022-12-15,Bengaluru,90.22,82.87
2022-12-16,Bengaluru,90.24,82.89
2022-12-17,Bengaluru,90.26,82.9
2022-12-18,Bengaluru,90.27,82.91
2022-12-19,Bengaluru,90.27,82.92
2022-12-20,Bengaluru,90.28,82.93
2022-12-21,Bengaluru,90.31,82.95
2022-12-22,Bengaluru,90.31,82.95
2022-12-23,Bengaluru,90.32,82.96
2022-12-24,Bengaluru,90.31,82.95
2022-12-25,Bengaluru,90.33,82.97
2022-12-26,Bengaluru,90.35,82.98
2022-12-27,Bengaluru,90.35,82.99
2022-12-28,Bengaluru,90.36,83.0
2022-12-29,Bengaluru,90.38,83.02
2022-12-30,Bengaluru,90.4,83.03
2022-12-31,Bengaluru,90.4,83.03
2023-01-01,Bengaluru,90.4,83.04
2023-01-02,Bengaluru,90.4,83.03
2023-01-03,Bengaluru,90.42,83.05
2023-01-04,Bengaluru,90.43,83.06
2023-01-05,Bengaluru,90.45,83.08
2023-01-06,Bengaluru,90.47,83.1
2023-01-07,Bengaluru,90.47,83.1
2023-01-08,Bengaluru,90.48,83.11
2023-01-09,Bengaluru,90.5,83.13
2023-01-10,Bengaluru,90.52,83.14
2023-01-11,Bengaluru,90.53,83.15
2023-01-12,Bengaluru,90.53,83.16
2023-01-13,Bengaluru,90.55,83.17
2023-01-14,Bengaluru,90.56,83.18
2023-01-15,Bengaluru,90.55,83.18
2023-01-16,Bengaluru,90.56,83.18
2023-01-17,Bengaluru,90.58,83.2
2023-01-18,Bengaluru,90.61,83.22
2023-01-19,Bengaluru,90.62,83.23
2023-01-20,Bengaluru,90.62,83.24
2023-01-21,Bengaluru,90.65,83.26
2023-01-22,Bengaluru,90.66,83.28
2023-01-23,Bengaluru,90.67,83.29
2023-01-24,Bengaluru,90.68,83.29
2023-01-25,Bengaluru,90.68,83.3
2023-01-26,Bengaluru,90.71,83.32
2023-01-27,Bengaluru,90.72,83.33
2023-01-28,Bengaluru,90.73,83.34
2023-01-29,Bengaluru,90.74,83.34
2023-01-30,Bengaluru,90.76,83.37
2023-01-31,Bengaluru,90.77,83.37
2023-02-01,Bengaluru,90.79,83.39
2023-02-02,Bengaluru,90.8,83.4
2023-02-03,Bengaluru,90.82,83.42
2023-02-04,Bengaluru,90.82,83.42
2023-02-05,Bengaluru,90.84,83.44
2023-02-06,Bengaluru,90.87,83.46
2023-02-07,Bengaluru,90.88,83.47
2023-02-08,Bengaluru,90.89,83.48
2023-02-09,Bengaluru,90.89,83.48
2023-02-10,Bengaluru,90.9,83.5
2023-02-11,Bengaluru,90.91,83.51
2023-02-12,Bengaluru,90.93,83.52
2023-02-13,Bengaluru,90.94,83.53
2023-02-14,Bengaluru,90.94,83.53
2023-02-15,Bengaluru,90.96,83.55
2023-02-16,Bengaluru,90.98,83.56
2023-02-17,Bengaluru,90.99,83.57
2023-02-18,Bengaluru,91.0,83.59
2023-02-19,Bengaluru,91.02,83.61
2023-02-20,Bengaluru,91.04,83.62
2023-02-21,Bengaluru,91.04,83.62
2023-02-22,Bengaluru,91.06,83.64
2023-02-23,Bengaluru,91.07,83.65
2023-02-24,Bengaluru,91.08,83.66
2023-02-25,Bengaluru,91.08,83.66
2023-02-26,Bengaluru,91.1,83.67
2023-02-27,Bengaluru,91.1,83.68
2023-02-28,Bengaluru,91.11,83.69
2023-03-01,Bengaluru,91.13,83.7
2023-03-02,Bengaluru,91.14,83.71
2023-03-03,Bengaluru,91.16,83.73
2023-03-04,Bengaluru,91.17,83.75
2023-03-05,Bengaluru,91.18,83.76
2023-03-06,Bengaluru,91.2,83.77
2023-03-07,Bengaluru,91.2,83.77
2023-03-08,Bengaluru,91.22,83.79
2023-03-09,Bengaluru,91.24,83.8
2023-03-10,Bengaluru,91.25,83.81
2023-03-11,Bengaluru,91.26,83.83
2023-03-12,Bengaluru,91.28,83.84
2023-03-13,Bengaluru,91.29,83.85
2023-03-14,Bengaluru,91.29,83.85
2023-03-15,Bengaluru,91.31,83.87
2023-03-16,Bengaluru,91.32,83.88
2023-03-17,Bengaluru,91.33,83.89
2023-03-18,Bengaluru,91.34,83.9
2023-03-19,Bengaluru,91.35,83.91
2023-03-20,Bengaluru,91.36,83.92
2023-03-21,Bengaluru,91.38,83.93
2023-03-22,Bengaluru,91.39,83.94
2023-03-23,Bengaluru,91.4,83.95
2023-03-24,Bengaluru,91.41,83.96
2023-03-25,Bengaluru,91.42,83.98
2023-03-26,Bengaluru,91.44,83.99
2023-03-27,Bengaluru,91.45,84.0
2023-03-28,Bengaluru,91.47,84.01
2023-03-29,Bengaluru,91.48,84.03
2023-03-30,Bengaluru,91.5,84.05
2023-03-31,Bengaluru,91.52,84.06
2023-04-01,Bengaluru,91.53,84.07
2023-04-02,Bengaluru,91.53,84.07
2023-04-03,Bengaluru,91.55,84.09
2023-04-04,Bengaluru,91.55,84.09
2023-04-05,Bengaluru,91.56,84.1
2023-04-06,Bengaluru,91.57,84.11
2023-04-07,Bengaluru,91.59,84.12
2023-04-08,Bengaluru,91.6,84.14
2023-04-09,Bengaluru,91.61,84.14
2023-04-10,Bengaluru,91.61,84.14
2023-04-11,Bengaluru,91.61,84.15
2023-04-12,Bengaluru,91.63,84.16
2023-04-13,Bengaluru,91.64,84.18
2023-04-14,Bengaluru,91.65,84.19
2023-04-15,Bengaluru,91.66,84.19
2023-04-16,Bengaluru,91.67,84.2
2023-04-17,Bengaluru,91.69,84.22
2023-04-18,Bengaluru,91.7,84.23
2023-04-19,Bengaluru,91.71,84.24
2023-04-20,Bengaluru,91.74,84.26
2023-04-21,Bengaluru,91.75,84.28
2023-04-22,Bengaluru,91.76,84.29
2023-04-23,Bengaluru,91.78,84.3
2023-04-24,Bengaluru,91.79,84.31
2023-04-25,Bengaluru,91.8,84.32
2023-04-26,Bengaluru,91.83,84.34
2023-04-27,Bengaluru,91.85,84.37
2023-04-28,Bengaluru,91.85,84.37
2023-04-29,Bengaluru,91.87,84.39
2023-04-30,Bengaluru,91.9,84.41
2023-05-01,Bengaluru,91.91,84.42
2023-05-02,Bengaluru,91.92,84.43
2023-05-03,Bengaluru,91.95,84.45
2023-05-04,Bengaluru,91.96,84.46
2023-05-05,Bengaluru,91.97,84.48
2023-05-06,Bengaluru,91.98,84.49
2023-05-07,Bengaluru,91.98,84.49
2023-05-08,Bengaluru,92.0,84.5
2023-05-09,Bengaluru,92.01,84.51
2023-05-10,Bengaluru,92.03,84.53
2023-05-11,Bengaluru,92.06,84.56
2023-05-12,Bengaluru,92.08,84.57
2023-05-13,Bengaluru,92.09,84.58
2023-05-14,Bengaluru,92.1,84.6
2023-05-15,Bengaluru,92.12,84.61
2023-05-16,Bengaluru,92.14,84.63
2023-05-17,Bengaluru,92.14,84.63
2023-05-18,Bengaluru,92.14,84.64
2023-05-19,Bengaluru,92.14,84.64
2023-05-20,Bengaluru,92.16,84.65
2023-05-21,Bengaluru,92.17,84.66
2023-05-22,Bengaluru,92.18,84.67
2023-05-23,Bengaluru,92.19,84.68
2023-05-24,Bengaluru,92.2,84.69
2023-05-25,Bengaluru,92.2,84.69
2023-05-26,Bengaluru,92.21,84.7
2023-05-27,Bengaluru,92.22,84.71
2023-05-28,Bengaluru,92.25,84.73
2023-05-29,Bengaluru,92.26,84.74
2023-05-30,Bengaluru,92.27,84.75
2023-05-31,Bengaluru,92.28,84.76
2023-06-01,Bengaluru,92.3,84.78
2023-06-02,Bengaluru,92.32,84.79
2023-06-03,Bengaluru,92.33,84.81
2023-06-04,Bengaluru,92.35,84.82
2023-06-05,Bengaluru,92.37,84.85
2023-06-06,Bengaluru,92.38,84.85
2023-06-07,Bengaluru,92.38,84.86
2023-06-08,Bengaluru,92.38,84.86
2023-06-09,Bengaluru,92.4,84.87
2023-06-10,Bengaluru,92.41,84.88
2023-06-11,Bengaluru,92.42,84.89
2023-06-12,Bengaluru,92.43,84.9
2023-06-13,Bengaluru,92.44,84.91
2023-06-14,Bengaluru,92.46,84.92
2023-06-15,Bengaluru,92.47,84.93
2023-06-16,Bengaluru,92.49,84.95
2023-06-17,Bengaluru,92.49,84.96
2023-06-18,Bengaluru,92.5,84.96
2023-06-19,Bengaluru,92.53,84.99
2023-06-20,Bengaluru,96.54,88.6
2023-06-21,Bengaluru,96.55,88.61
2023-06-22,Bengaluru,96.56,88.61
2023-06-23,Bengaluru,96.57,88.63
2023-06-24,Bengaluru,96.59,88.64
2023-06-25,Bengaluru,96.6,88.66
2023-06-26,Bengaluru,96.62,88.68
2023-06-27,Bengaluru,96.63,88.69
2023-06-28,Bengaluru,96.63,88.69
2023-06-29,Bengaluru,96.65,88.7
2023-06-30,Bengaluru,96.67,88.72
2023-07-01,Bengaluru,96.7,88.74
2023-07-02,Bengaluru,96.71,88.75
2023-07-03,Bengaluru,96.73,88.77
2023-07-04,Bengaluru,96.74,88.78
2023-07-05,Bengaluru,96.75,88.79
2023-07-06,Bengaluru,96.75,88.8
2023-07-07,Bengaluru,96.76,88.8
2023-07-08,Bengaluru,96.78,88.82
2023-07-09,Bengaluru,96.79,88.83
2023-07-10,Bengaluru,96.81,88.85
2023-07-11,Bengaluru,96.83,88.87
2023-07-12,Bengaluru,96.86,88.89
2023-07-13,Bengaluru,96.87,88.9
2023-07-14,Bengaluru,96.88,88.91
2023-07-15,Bengaluru,96.88,88.92
2023-07-16,Bengaluru,96.89,88.92
2023-07-17,Bengaluru,96.9,88.93
2023-07-18,Bengaluru,96.92,88.95
2023-07-19,Bengaluru,96.93,88.96
2023-07-20,Bengaluru,96.95,88.97
2023-07-21,Bengaluru,96.96,88.99
2023-07-22,Bengaluru,96.97,89.0
2023-07-23,Bengaluru,96.98,89.0
2023-07-24,Bengaluru,97.01,89.03
2023-07-25,Bengaluru,97.03,89.05
2023-07-26,Bengaluru,97.03,89.05
2023-07-27,Bengaluru,97.04,89.06
2023-07-28,Bengaluru,97.05,89.07
2023-07-29,Bengaluru,97.06,89.08
2023-07-30,Bengaluru,97.08,89.1
2023-07-31,Bengaluru,97.1,89.12
2023-08-01,Bengaluru,97.12,89.14
2023-08-02,Bengaluru,97.15,89.16
2023-08-03,Bengaluru,97.17,89.18
2023-08-04,Bengaluru,97.19,89.19
2023-08-05,Bengaluru,97.2,89.21
2023-08-06,Bengaluru,97.21,89.22
2023-08-07,Bengaluru,97.21,89.22
2023-08-08,Bengaluru,97.23,89.23
2023-08-09,Bengaluru,97.25,89.25
2023-08-10,Bengaluru,97.26,89.26
2023-08-11,Bengaluru,97.27,89.27
2023-08-12,Bengaluru,97.29,89.29
2023-08-13,Bengaluru,97.3,89.3
2023-08-14,Bengaluru,97.31,89.31
2023-08-15,Bengaluru,97.34,89.33
2023-08-16,Bengaluru,97.36,89.35
2023-08-17,Bengaluru,97.37,89.36
2023-08-18,Bengaluru,97.38,89.37
2023-08-19,Bengaluru,97.4,89.39
2023-08-20,Bengaluru,97.42,89.4
2023-08-21,Bengaluru,97.43,89.42
2023-08-22,Bengaluru,97.46,89.44
2023-08-23,Bengaluru,97.48,89.46
2023-08-24,Bengaluru,97.49,89.47
2023-08-25,Bengaluru,97.51,89.49
2023-08-26,Bengaluru,97.51,89.49
2023-08-27,Bengaluru,97.53,89.51
2023-08-28,Bengaluru,97.55,89.53
2023-08-29,Bengaluru,97.56,89.53
2023-08-30,Bengaluru,97.57,89.54
2023-08-31,Bengaluru,97.58,89.55
2023-09-01,Bengaluru,97.58,89.56
2023-09-02,Bengaluru,97.6,89.57
2023-09-03,Bengaluru,97.61,89.58
2023-09-04,Bengaluru,97.62,89.59
2023-09-05,Bengaluru,97.63,89.6
2023-09-06,Bengaluru,97.65,89.62
2023-09-07,Bengaluru,97.67,89.64
2023-09-08,Bengaluru,97.7,89.66
2023-09-09,Bengaluru,97.71,89.67
2023-09-10,Bengaluru,97.72,89.68
2023-09-11,Bengaluru,97.73,89.69
2023-09-12,Bengaluru,97.74,89.7
2023-09-13,Bengaluru,97.78,89.73
2023-09-14,Bengaluru,97.8,89.75
2023-09-15,Bengaluru,97.82,89.78
2023-09-16,Bengaluru,97.85,89.8
2023-09-17,Bengaluru,97.85,89.8
2023-09-18,Bengaluru,97.86,89.81
2023-09-19,Bengaluru,97.87,89.82
2023-09-20,Bengaluru,97.89,89.84
2023-09-21,Bengaluru,97.92,89.86
2023-09-22,Bengaluru,97.92,89.87
2023-09-23,Bengaluru,97.94,89.88
2023-09-24,Bengaluru,97.96,89.9
2023-09-25,Bengaluru,97.96,89.91
2023-09-26,Bengaluru,97.97,89.91
2023-09-27,Bengaluru,97.98,89.92
2023-09-28,Bengaluru,98.0,89.94
2023-09-29,Bengaluru,98.01,89.94
2023-09-30,Bengaluru,98.03,89.96
2023-10-01,Bengaluru,98.04,89.98
2023-10-02,Bengaluru,98.06,89.99
2023-10-03,Bengaluru,98.08,90.02
2023-10-04,Bengaluru,98.09,90.02
2023-10-05,Bengaluru,98.1,90.03
2023-10-06,Bengaluru,98.12,90.04
2023-10-07,Bengaluru,98.12,90.05
2023-10-08,Bengaluru,98.13,90.06
2023-10-09,Bengaluru,98.14,90.07
2023-10-10,Bengaluru,98.15,90.08
2023-10-11,Bengaluru,98.16,90.08
2023-10-12,Bengaluru,98.17,90.09
2023-10-13,Bengaluru,98.19,90.11
2023-10-14,Bengaluru,98.21,90.13
2023-10-15,Bengaluru,98.21,90.13
2023-10-16,Bengaluru,98.23,90.15
2023-10-17,Bengaluru,98.25,90.17
2023-10-18,Bengaluru,98.25,90.17
2023-10-19,Bengaluru,98.26,90.17
2023-10-20,Bengaluru,98.27,90.19
2023-10-21,Bengaluru,98.28,90.2
2023-10-22,Bengaluru,98.3,90.21
2023-10-23,Bengaluru,98.31,90.23
2023-10-24,Bengaluru,98.33,90.24
2023-10-25,Bengaluru,98.34,90.25
2023-10-26,Bengaluru,98.36,90.27
2023-10-27,Bengaluru,98.38,90.28
2023-10-28,Bengaluru,98.4,90.31
2023-10-29,Bengaluru,98.43,90.33
2023-10-30,Bengaluru,98.44,90.34
2023-10-31,Bengaluru,98.45,90.35
2023-11-01,Bengaluru,98.48,90.38
2023-11-02,Bengaluru,98.5,90.4
2023-11-03,Bengaluru,98.52,90.41
2023-11-04,Bengaluru,98.52,90.42
2023-11-05,Bengaluru,98.54,90.43
2023-11-06,Bengaluru,98.55,90.44
2023-11-07,Bengaluru,98.56,90.45
2023-11-08,Bengaluru,98.56,90.45
2023-11-09,Bengaluru,98.57,90.46
2023-11-10,Bengaluru,98.58,90.47
2023-11-11,Bengaluru,98.59,90.48
2023-11-12,Bengaluru,98.59,90.48
2023-11-13,Bengaluru,98.6,90.49
2023-11-14,Bengaluru,98.61,90.5
2023-11-15,Bengaluru,98.61,90.5
2023-11-16,Bengaluru,98.62,90.51
2023-11-17,Bengaluru,98.62,90.51
2023-11-18,Bengaluru,98.64,90.52
2023-11-19,Bengaluru,98.64,90.53
2023-11-20,Bengaluru,98.66,90.55
2023-11-21,Bengaluru,98.68,90.56
2023-11-22,Bengaluru,98.69,90.57
2023-11-23,Bengaluru,98.7,90.58
2023-11-24,Bengaluru,98.71,90.59
2023-11-25,Bengaluru,98.71,90.59
2023-11-26,Bengaluru,98.72,90.6
2023-11-27,Bengaluru,98.73,90.61
2023-11-28,Bengaluru,98.75,90.63
2023-11-29,Bengaluru,98.77,90.65
2023-11-30,Bengaluru,98.78,90.65
2023-12-01,Bengaluru,98.79,90.66
2023-12-02,Bengaluru,98.8,90.68
2023-12-03,Bengaluru,98.83,90.7
2023-12-04,Bengaluru,98.82,90.69
2023-12-05,Bengaluru,98.84,90.71
2023-12-06,Bengaluru,98.86,90.72
2023-12-07,Bengaluru,98.88,90.75
2023-12-08,Bengaluru,98.89,90.76
2023-12-09,Bengaluru,98.9,90.76
2023-12-10,Bengaluru,98.91,90.77
2023-12-11,Bengaluru,98.93,90.79
2023-12-12,Bengaluru,98.94,90.81
2023-12-13,Bengaluru,98.94,90.8
2023-12-14,Bengaluru,98.96,90.82
2023-12-15,Bengaluru,98.96,90.82
2023-12-16,Bengaluru,98.96,90.83
2023-12-17,Bengaluru,98.97,90.83
2023-12-18,Bengaluru,98.97,90.83
2023-12-19,Bengaluru,98.97,90.83
2023-12-20,Bengaluru,98.98,90.84
2023-12-21,Bengaluru,98.99,90.85
2023-12-22,Bengaluru,99.0,90.86
2023-12-23,Bengaluru,99.01,90.87
2023-12-24,Bengaluru,99.01,90.87
2023-12-25,Bengaluru,99.02,90.88
2023-12-26,Bengaluru,99.04,90.9
2023-12-27,Bengaluru,99.06,90.92
2023-12-28,Bengaluru,99.08,90.93
2023-12-29,Bengaluru,99.09,90.94
2023-12-30,Bengaluru,99.11,90.96
2023-12-31,Bengaluru,99.14,90.98
2024-01-01,Bengaluru,99.16,91.01
2024-01-02,Bengaluru,99.17,91.02
2024-01-03,Bengaluru,99.18,91.03
2024-01-04,Bengaluru,99.21,91.05
2024-01-05,Bengaluru,99.23,91.07
2024-01-06,Bengaluru,99.26,91.09
2024-01-07,Bengaluru,99.25,91.09
2024-01-08,Bengaluru,99.26,91.1
2024-01-09,Bengaluru,99.25,91.09
2024-01-10,Bengaluru,99.27,91.11
2024-01-11,Bengaluru,99.28,91.12
2024-01-12,Bengaluru,99.3,91.13
2024-01-13,Bengaluru,99.31,91.14
2024-01-14,Bengaluru,99.33,91.16
2024-01-15,Bengaluru,99.34,91.17
2024-01-16,Bengaluru,99.36,91.19
2024-01-17,Bengaluru,99.38,91.21
2024-01-18,Bengaluru,99.4,91.22
2024-01-19,Bengaluru,99.41,91.24
2024-01-20,Bengaluru,99.43,91.25
2024-01-21,Bengaluru,99.43,91.25
2024-01-22,Bengaluru,99.45,91.27
2024-01-23,Bengaluru,99.47,91.29
2024-01-24,Bengaluru,99.48,91.3
2024-01-25,Bengaluru,99.5,91.31
2024-01-26,Bengaluru,99.52,91.33
2024-01-27,Bengaluru,99.52,91.34
2024-01-28,Bengaluru,99.53,91.35
2024-01-29,Bengaluru,99.54,91.36
2024-01-30,Bengaluru,99.55,91.36
2024-01-31,Bengaluru,99.56,91.38
2024-02-01,Bengaluru,99.57,91.38
2024-02-02,Bengaluru,99.58,91.39
2024-02-03,Bengaluru,99.6,91.4
2024-02-04,Bengaluru,99.61,91.42
2024-02-05,Bengaluru,99.63,91.43
2024-02-06,Bengaluru,99.66,91.46
2024-02-07,Bengaluru,99.66,91.47
2024-02-08,Bengaluru,99.68,91.48
2024-02-09,Bengaluru,99.68,91.49
2024-02-10,Bengaluru,99.7,91.5
2024-02-11,Bengaluru,99.72,91.52
2024-02-12,Bengaluru,99.74,91.54
2024-02-13,Bengaluru,99.75,91.55
2024-02-14,Bengaluru,99.76,91.56
2024-02-15,Bengaluru,99.79,91.58
2024-02-16,Bengaluru,99.8,91.59
2024-02-17,Bengaluru,99.82,91.61
2024-02-18,Bengaluru,99.82,91.61
2024-02-19,Bengaluru,99.85,91.63
2024-02-20,Bengaluru,99.87,91.65
2024-02-21,Bengaluru,99.88,91.67
2024-02-22,Bengaluru,99.89,91.68
2024-02-23,Bengaluru,99.9,91.69
2024-02-24,Bengaluru,99.92,91.7
2024-02-25,Bengaluru,99.93,91.71
2024-02-26,Bengaluru,99.94,91.72
2024-02-27,Bengaluru,99.96,91.73
2024-02-28,Bengaluru,99.97,91.75
2024-02-29,Bengaluru,99.99,91.77
2024-03-01,Bengaluru,99.99,91.77
2024-03-02,Bengaluru,99.99,91.77
2024-03-03,Bengaluru,99.99,91.77
2024-03-04,Bengaluru,100.0,91.78
2024-03-05,Bengaluru,100.0,91.78
2024-03-06,Bengaluru,100.02,91.79
2024-03-07,Bengaluru,100.03,91.81
2024-03-08,Bengaluru,100.04,91.82
2024-03-09,Bengaluru,100.05,91.82
2024-03-10,Bengaluru,100.07,91.84
2024-03-11,Bengaluru,100.08,91.85
2024-03-12,Bengaluru,100.1,91.86
2024-03-13,Bengaluru,100.1,91.87
2024-03-14,Bengaluru,100.12,91.89
2024-03-15,Bengaluru,100.12,91.89
2024-03-16,Bengaluru,100.15,91.91
2024-03-17,Bengaluru,100.14,91.9
2024-03-18,Bengaluru,100.14,91.91
2024-03-19,Bengaluru,100.15,91.91
2024-03-20,Bengaluru,100.17,91.93
2024-03-21,Bengaluru,100.17,91.93
2024-03-22,Bengaluru,100.2,91.96
2024-03-23,Bengaluru,100.2,91.96
2024-03-24,Bengaluru,100.22,91.98
2024-03-25,Bengaluru,100.24,92.0
2024-03-26,Bengaluru,100.25,92.01
2024-03-27,Bengaluru,100.27,92.02
2024-03-28,Bengaluru,100.3,92.05
2024-03-29,Bengaluru,100.32,92.07
2024-03-30,Bengaluru,100.32,92.07
2024-03-31,Bengaluru,100.34,92.09
2024-04-01,Bengaluru,100.35,92.1
2024-04-02,Bengaluru,100.35,92.1
2024-04-03,Bengaluru,100.37,92.12
2024-04-04,Bengaluru,100.38,92.12
2024-04-05,Bengaluru,100.39,92.13
2024-04-06,Bengaluru,100.4,92.15
2024-04-07,Bengaluru,100.41,92.16
2024-04-08,Bengaluru,100.43,92.17
2024-04-09,Bengaluru,100.44,92.18
2024-04-10,Bengaluru,100.45,92.19
2024-04-11,Bengaluru,100.46,92.2
2024-04-12,Bengaluru,100.47,92.21
2024-04-13,Bengaluru,100.5,92.23
2024-04-14,Bengaluru,100.51,92.25
2024-04-15,Bengaluru,100.52,92.25
2024-04-16,Bengaluru,100.53,92.26
2024-04-17,Bengaluru,100.54,92.27
2024-04-18,Bengaluru,100.55,92.28
2024-04-19,Bengaluru,100.56,92.29
2024-04-20,Bengaluru,100.58,92.31
2024-04-21,Bengaluru,100.59,92.32
2024-04-22,Bengaluru,100.6,92.33
2024-04-23,Bengaluru,100.62,92.34
2024-04-24,Bengaluru,100.64,92.36
2024-04-25,Bengaluru,100.64,92.37
2024-04-26,Bengaluru,100.66,92.38
2024-04-27,Bengaluru,100.67,92.39
2024-04-28,Bengaluru,100.69,92.41
2024-04-29,Bengaluru,100.71,92.43
2024-04-30,Bengaluru,100.72,92.44
2024-05-01,Bengaluru,100.73,92.45
2024-05-02,Bengaluru,100.74,92.45
2024-05-03,Bengaluru,100.74,92.46
2024-05-04,Bengaluru,100.76,92.47
2024-05-05,Bengaluru,100.77,92.49
2024-05-06,Bengaluru,100.79,92.5
2024-05-07,Bengaluru,100.8,92.51
2024-05-08,Bengaluru,100.81,92.52
2024-05-09,Bengaluru,100.82,92.53
2024-05-10,Bengaluru,100.83,92.54
2024-05-11,Bengaluru,100.85,92.56
2024-05-12,Bengaluru,100.86,92.57
2024-05-13,Bengaluru,100.88,92.59
2024-05-14,Bengaluru,100.9,92.6
2024-05-15,Bengaluru,100.92,92.62
2024-05-16,Bengaluru,100.93,92.63
2024-05-17,Bengaluru,100.95,92.65
2024-05-18,Bengaluru,100.96,92.66
2024-05-19,Bengaluru,100.97,92.67
2024-05-20,Bengaluru,101.0,92.69
2024-05-21,Bengaluru,101.02,92.71
2024-05-22,Bengaluru,101.02,92.71
2024-05-23,Bengaluru,101.04,92.73
2024-05-24,Bengaluru,101.06,92.75
2024-05-25,Bengaluru,101.09,92.77
2024-05-26,Bengaluru,101.1,92.79
2024-05-27,Bengaluru,101.12,92.8
2024-05-28,Bengaluru,101.13,92.81
2024-05-29,Bengaluru,101.13,92.82
2024-05-30,Bengaluru,101.16,92.84
2024-05-31,Bengaluru,101.17,92.85
2024-06-01,Bengaluru,101.18,92.86
2024-06-02,Bengaluru,101.19,92.87
2024-06-03,Bengaluru,101.21,92.89
2024-06-04,Bengaluru,101.23,92.91
2024-06-05,Bengaluru,101.24,92.92
2024-06-06,Bengaluru,101.26,92.93
2024-06-07,Bengaluru,101.27,92.95
2024-06-08,Bengaluru,101.29,92.96
2024-06-09,Bengaluru,101.29,92.96
2024-06-10,Bengaluru,101.31,92.98
2024-06-11,Bengaluru,101.33,92.99
2024-06-12,Bengaluru,101.33,93.0
2024-06-13,Bengaluru,101.34,93.01
2024-06-14,Bengaluru,101.36,93.03
2024-06-15,Bengaluru,101.39,93.05
2024-06-16,Bengaluru,101.4,93.06
2024-06-17,Bengaluru,101.42,93.08
